_id,OBJECTID,HASTUS,DESCRIPTION,STREETNAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT_Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT,x,y
3293,3293,2066,L'estrange Terrace - 20,L'ESTRANGE TCE,,501237.4,6963817.5,-27.44913293,153.012522,KELVIN GROVE,1 - Premium,N,Hard,Hard,Hard,,501237.4,6963817.5
3294,3294,2029,Windsor/Guildford - 13,WINDSOR RD,,500712.3,6964258.1,-27.44515556,153.0072079,KELVIN GROVE,4 - Regular,N,Hard,Easy,Easy,,500712.3,6964258.1
3295,3295,2045,Gizerah Street - 11,GIZERAH ST,,497637.9715,6967423.77,-27.4165739,152.9761042,MITCHELTON,4 - Regular,N,Hard,Hard,Hard,,497637.9715,6967423.77
3296,3296,2052,Suez - Samford - 13,SAMFORD RD,,497599.3421,6967671.43,-27.41433795,152.9757139,MITCHELTON,3 - Regular with seat,N,Medium,Hard,Medium,,497599.3421,6967671.43
3297,3297,2067,Gaythorne RSL  - 33,PROSPECT RD,,497944.2,6967505.4,-27.41583744,152.9792023,MITCHELTON,2 - Intermediate,N,Hard,Easy,Easy,,497944.2,6967505.4
3298,3298,2070,Gaythorne Station - 32,GRAYS RD,,498407.9538,6967181.369,-27.41876343,152.9838935,GAYTHORNE,2 - Intermediate,Y,Easy,Easy,Easy,8/16/2019 12:00:00 AM,498407.9538,6967181.369
3299,3299,2074,Marcellin - 34,SOUTH PINE RD,,499197.8,6967519.3,-27.41571326,152.9918845,ENOGGERA,2 - Intermediate,N,Hard,Easy,Easy,,499197.8,6967519.3
3300,3300,2075,Marcellin - 34,ORCHID ST,,499232.5269,6967585.555,-27.41511512,152.9922358,ENOGGERA,2 - Intermediate,Y,Easy,Easy,Easy,,499232.5269,6967585.555
3301,3301,2088,Burwood Street - 20/6,GRIFFITH ST,,498576.2948,6968296.387,-27.40869716,152.9855979,EVERTON PARK,3 - Regular with seat,N,Hard,Easy,Easy,,498576.2948,6968296.387
3302,3302,2091,Brook Street - 5/19,GRIFFITH ST,,498794.518,6968341.739,-27.40828793,152.9878055,EVERTON PARK,3 - Regular with seat,N,Hard,Easy,Easy,,498794.518,6968341.739
3303,3303,2133,Griffith Street - 18/4,SOUTH PINE RD,,499053.2831,6968426.448,-27.40752338,152.9904232,EVERTON PARK,2 - Intermediate,N,Hard,Easy,Easy,,499053.2831,6968426.448
3304,3304,2122,Pullen Road - District Stop,PULLEN RD,,498067.4163,6969053.526,-27.40186103,152.9804513,EVERTON PARK,5 - District,N,Medium,Easy,Easy,,498067.4163,6969053.526
3305,3305,2125,Pullen Road - District Stop,PULLEN RD,,498319.035,6969012.28,-27.40223374,152.9829965,EVERTON PARK,5 - District,N,Medium,Easy,Easy,,498319.035,6969012.28
3306,3306,2146,Flockton Street - 43,TROUTS RD,,499871.2701,6969822.148,-27.39492321,152.9986979,STAFFORD HEIGHTS,3 - Regular with seat,N,Hard,Easy,Easy,,499871.2701,6969822.148
3307,3307,2150,Deakin Street,OLD NORTHERN RD,,498672.7608,6969433.807,-27.39842854,152.986575,EVERTON PARK,4 - Regular,N,Hard,Easy,Easy,,498672.7608,6969433.807
3308,3308,2151,DEAKIN / BARTON,DEAKIN ST,,498478.7082,6969440.654,-27.39836653,152.9846122,EVERTON PARK,5 - District,N,Medium,Hard,Easy,,498478.7082,6969440.654
3309,3309,2159,Cutbush Street - 5,STAFFORD RD,,499207.4813,6968493.418,-27.40691887,152.9919831,EVERTON PARK,2 - Intermediate,N,Hard,Easy,Easy,,499207.4813,6968493.418
3310,3310,2168,Lalor Street,REDWOOD ST,,500024.2,6969104.2,-27.40140491,153.0002448,STAFFORD HEIGHTS,4 - Regular,N,Hard,Easy,Easy,,500024.2,6969104.2
3311,3311,2205,"Indooroopilly """"E""""- Station Rd",STATION RD,,497241.9882,6957998.085,-27.50166826,152.9720767,INDOOROOPILLY,3 - Regular with seat,Y,Easy,Easy,Easy,7/27/2022 12:00:00 AM,497241.9882,6957998.085
3312,3312,2227,HIGH / ROBLYN,LOREBURN ST,,507402.3227,6954100.018,-27.53684231,153.074968,MOUNT GRAVATT,5 - District,Y,Easy,Hard,Medium,2/13/2023 12:00:00 AM,507402.3227,6954100.018
3313,3313,2249,Messines Bushland - 58,MESSINES RIDGE RD,,505988.0066,6954129.468,-27.53658342,153.0606442,HOLLAND PARK WEST,3 - Regular with seat,Y,Easy,Easy,Easy,,505988.0066,6954129.468
3314,3314,2251,Algona Street - 59,MESSINES RIDGE RD,,506160.6506,6954049.455,-27.537305,153.0623931,HOLLAND PARK WEST,2 - Intermediate,N,Medium,Medium,Hard,,506160.6506,6954049.455
3315,3315,2256,Gaynesford Street - 61,GAYNESFORD ST,,506499.0276,6954050.336,-27.53729547,153.0658201,MOUNT GRAVATT,3 - Regular with seat,N,Medium,Hard,Hard,,506499.0276,6954050.336
3316,3316,2259,Fielding Street - 66,FIELDING ST,,506766.512,6954635.277,-27.53201337,153.0685258,MOUNT GRAVATT,4 - Regular,Y,Easy,Easy,Medium,5/3/2019 0:00,506766.512,6954635.277
3317,3317,2260,Fielding Street - 65,MIDDLETON ST,,506824.7104,6954567.67,-27.53262343,153.0691155,MOUNT GRAVATT,3 - Regular with seat,Y,Easy,Hard,Medium,5/3/2019 0:00,506824.7104,6954567.67
3318,3318,2262,Greening Street - 64,VAUGHAN ST,,506795.7,6954463.5,-27.53356401,153.0688223,MOUNT GRAVATT,3 - Regular with seat,Y,Hard,Easy,Easy,,506795.7,6954463.5
3319,3319,2263,Greening Street - 64,VAUGHAN ST,,506787.619,6954459.446,-27.53360065,153.0687405,MOUNT GRAVATT,4 - Regular,Y,Easy,Easy,Easy,9/29/2022 12:00:00 AM,506787.619,6954459.446
3320,3320,2264,Gaynesford Street - 63,GAYNESFORD ST,,506834.8984,6954297.817,-27.53505958,153.0692203,MOUNT GRAVATT,3 - Regular with seat,N,Medium,Hard,Hard,,506834.8984,6954297.817
3321,3321,2272,Holland Park West,MONACO ST,,505673.2607,6955113.659,-27.52769959,153.057452,HOLLAND PARK WEST,3 - Regular with seat,Y,Easy,Easy,Easy,10/19/2022 12:00:00 AM,505673.2607,6955113.659
3322,3322,2275,Bapaume Road - 57/61,MULSANNE ST,,505791.2922,6954897.081,-27.52965434,153.0586483,HOLLAND PARK WEST,3 - Regular with seat,N,Hard,Hard,Hard,,505791.2922,6954897.081
3323,3323,2319,Toohey Road - 53,TOOHEY RD,,503917.6268,6953384.669,-27.54331496,153.0396786,SALISBURY,5 - District,N,Easy,Medium,Hard,,503917.6268,6953384.669
3324,3324,2340,Holland Park Logan Road - 29,LOGAN RD,,506095.5141,6956003.604,-27.51966341,153.0617236,HOLLAND PARK WEST,2 - Intermediate,Y,Easy,Medium,Easy,2/13/2023 12:00:00 AM,506095.5141,6956003.604
3325,3325,2342,Harold St - 28,LOGAN RD,,505904.9,6956176.7,-27.51810156,153.0597925,HOLLAND PARK WEST,2 - Intermediate,Y,Hard,Easy,Easy,,505904.9,6956176.7
3326,3326,2377,Holland Park Logan Road - 29,LOGAN RD,,506103.7607,6956025.91,-27.519462,153.061807,HOLLAND PARK WEST,2 - Intermediate,N,Hard,Easy,Easy,,506103.7607,6956025.91
3327,3327,2379,Barter St - 30,LOGAN RD,,506236.738,6955908.522,-27.52052116,153.0631541,HOLLAND PARK WEST,3 - Regular with seat,N,Hard,Easy,Easy,,506236.738,6955908.522
3328,3328,2381,Boronia Street - 32,LOGAN RD,,506659.2883,6955465.206,-27.52452138,153.0674353,HOLLAND PARK WEST,2 - Intermediate,N,Hard,Easy,Medium,,506659.2883,6955465.206
3329,3329,2384,David Road - 50,DAVID RD,,507629.5245,6955589.482,-27.52339431,153.0772596,HOLLAND PARK,2 - Intermediate,N,Hard,Easy,Easy,,507629.5245,6955589.482
3330,3330,2402,Holland Park East Cavendish Road,CAVENDISH RD,,507352.7575,6956201.817,-27.51786773,153.0744533,HOLLAND PARK,2 - Intermediate,N,Hard,Easy,Easy,,507352.7575,6956201.817
3331,3331,2417,Arlington Street - 37,CAVENDISH RD,,506617.7229,6956841.5,-27.51209651,153.0670069,COORPAROO,2 - Intermediate,Y,Easy,Easy,Easy,10/5/2022 0:00,506617.7229,6956841.5
3332,3332,2449,Pembroke Street - 20/28,UPPER CORNWALL ST,,505272.2,6957715.1,-27.5042156,153.0533792,COORPAROO,2 - Intermediate,Y,Easy,Hard,Easy,8/27/2019 12:00:00 AM,505272.2,6957715.1
3333,3333,2454,Rialto Street - 19A,CORNWALL ST,,504916.5,6957815.9,-27.50330692,153.0497774,GREENSLOPES,3 - Regular with seat,Y,Easy,Easy,Easy,10/5/2022 0:00,504916.5,6957815.9
3334,3334,2460,Panitya Street - 18,OLD CLEVELAND RD,,504758.4841,6958305.406,-27.49888824,153.0481757,GREENSLOPES,2 - Intermediate,Y,Hard,Easy,Easy,,504758.4841,6958305.406
3335,3335,2476,Darra Railway Parade - 62,HARCOURT RD,,495796.3,6950939.4,-27.56538969,152.9574154,DARRA,4 - Regular,N,Hard,Easy,Easy,,495796.3,6950939.4
3336,3336,2492,Leicester Street,LEICESTER ST,,506580.9844,6958534.14,-27.49681564,153.0666257,COORPAROO,2 - Intermediate,Y,Hard,Easy,Easy,,506580.9844,6958534.14
3337,3337,2503,Samuel Street Shops - 41,SAMUEL ST,,507635.0323,6958136.64,-27.50039872,153.0772993,CAMP HILL,3 - Regular with seat,Y,Easy,Easy,Medium,8/18/2022 12:00:00 AM,507635.0323,6958136.64
3338,3338,2510,Orion St - 35,ORION ST,,506937.2342,6957456.38,-27.50654382,153.0702385,COORPAROO,3 - Regular with seat,Y,Easy,Hard,Medium,10/27/2017 12:00:00 AM,506937.2342,6957456.38
3339,3339,2511,Orion Street - 34,PROCYON ST,,506889.6,6957506.9,-27.50608797,153.069756,COORPAROO,3 - Regular with seat,Y,Easy,Easy,Easy,10/5/2022 0:00,506889.6,6957506.9
3340,3340,2513,Sirius Street - 36,BUENA VISTA AVE,,507141.8896,6957413.061,-27.50693384,153.0723109,COORPAROO,2 - Intermediate,Y,Easy,Medium,Easy,2/7/2019 0:00,507141.8896,6957413.061
3341,3341,2514,Sirius St - 36,ORION ST,,507118.7747,6957406.457,-27.50699358,153.0720769,COORPAROO,2 - Intermediate,Y,Hard,Easy,Easy,,507118.7747,6957406.457
3342,3342,2515,Crucis St - 36,BUENA VISTA AVE,,507148.3078,6957568.815,-27.50552767,153.072375,COORPAROO,2 - Intermediate,Y,Hard,Easy,Easy,,507148.3078,6957568.815
3343,3343,2516,Crucis Street - 37,BUENA VISTA AVE,,507130.5529,6957594.279,-27.50529788,153.072195,COORPAROO,3 - Regular with seat,Y,Easy,Easy,Easy,10/5/2022 0:00,507130.5529,6957594.279
3344,3344,2517,Buena Vista Ave - 38,BUENA VISTA AVE,,507089.5,6957759.9,-27.50380287,153.0717784,COORPAROO,4 - Regular,Y,Medium,Easy,Hard,,507089.5,6957759.9
3345,3345,2518,Sector St - 39,ARC ST,,507277.5125,6958072.423,-27.50098044,153.0736801,COORPAROO,3 - Regular with seat,Y,Hard,Easy,Easy,,507277.5125,6958072.423
3346,3346,2520,Spica St - 38,SPICA ST,,507012.165,6957888.253,-27.50264451,153.0709947,COORPAROO,4 - Regular,Y,Medium,Hard,Medium,,507012.165,6957888.253
3347,3347,2521,Greens Road - 39,CHATSWORTH RD,,507220.3055,6958103.942,-27.50069619,153.0731007,COORPAROO,3 - Regular with seat,Y,Hard,Easy,Easy,,507220.3055,6958103.942
3348,3348,2522,Arc St - 40,CHATSWORTH RD,,507417.2362,6958137.851,-27.50038901,153.0750943,COORPAROO,2 - Intermediate,Y,Hard,Easy,Easy,,507417.2362,6958137.851
3349,3349,2545,FERGUSON / WYENA,FERGUSON RD,,507775.3906,6959515.795,-27.48794699,153.0787115,CAMP HILL,5 - District,N,Medium,Medium,Medium,,507775.3906,6959515.795
3350,3350,2552,Prout Street - 40/36,PROUT ST,,507562.0467,6958340.713,-27.49855677,153.0765591,CAMP HILL,2 - Intermediate,N,Medium,Hard,Medium,,507562.0467,6958340.713
3351,3351,2559,Camp Hill Primary - 32,OLD CLEVELAND RD,,507931.9599,6958934.863,-27.49319071,153.0803003,CAMP HILL,2 - Intermediate,N,Hard,Easy,Easy,,507931.9599,6958934.863
3352,3352,2585,Old Cleveland Road - 37,OLD CLEVELAND RD,,509347.8883,6958668.19,-27.49558921,153.0946367,CARINA,5 - District,Y,Easy,Easy,Easy,2/16/2023 12:00:00 AM,509347.8883,6958668.19
3353,3353,2587,Lavington Street - 37,NEWMAN AVE,,507165.8245,6958355.362,-27.49842667,153.0725477,CAMP HILL,2 - Intermediate,N,Hard,Easy,Easy,,507165.8245,6958355.362
3354,3354,2590,Martha Street - 35/39,MARTHA ST,,506736.0419,6958486.293,-27.49724683,153.0681958,CAMP HILL,2 - Intermediate,N,Hard,Easy,Easy,,506736.0419,6958486.293
3355,3355,2594,Acanthus Street - 69,BOUNDARY RD,,496161.6544,6949804.813,-27.57563367,152.961113,DARRA,4 - Regular,N,Hard,Easy,Easy,,496161.6544,6949804.813
3356,3356,2595,Acanthus Street - 69,BOUNDARY RD,,496172.6372,6949819.832,-27.57549811,152.9612243,DARRA,4 - Regular,N,Hard,Easy,Easy,,496172.6372,6949819.832
3357,3357,2616,Joseph Street - 30,JOSEPH ST,,507094.8008,6959755.837,-27.48578362,153.0718204,CAMP HILL,3 - Regular with seat,Y,Easy,Easy,Easy,6/28/2019 12:00:00 AM,507094.8008,6959755.837
3358,3358,2620,Quirinal Crescent - 39,OATESON SKYLINE DR,,507216.8151,6960212.27,-27.48166232,153.0730528,SEVEN HILLS,2 - Intermediate,Y,Hard,Easy,Easy,,507216.8151,6960212.27
3359,3359,2624,WINSTANLEY / HEDLOW,WINSTANLEY ST,,510818.3988,6957207.339,-27.50876676,153.109537,CARINDALE,5 - District,N,Hard,Hard,Hard,,510818.3988,6957207.339
3360,3360,2625,WINSTANLEY / BOYNEDALE,WINSTANLEY ST,,510873.1428,6957150.914,-27.50927572,153.1100918,CARINDALE,5 - District,N,Hard,Hard,Hard,,510873.1428,6957150.914
3361,3361,2631,Servius Street - 38,DARCY RD,,507470.3,6960102.4,-27.48265285,153.0756194,SEVEN HILLS,2 - Intermediate,N,Hard,Easy,Easy,,507470.3,6960102.4
3362,3362,2647,Pattison Avenue - 27,BENNETTS RD,,506411.9786,6960309.07,-27.48079245,153.0649053,NORMAN PARK,3 - Regular with seat,N,Hard,Easy,Easy,,506411.9786,6960309.07
3363,3363,2653,Rome Street - 25,TIBER ST,,505762.7969,6959986.584,-27.48370676,153.0583355,COORPAROO,3 - Regular with seat,N,Hard,Easy,Easy,,505762.7969,6959986.584
3364,3364,2658,Pine Mountain Road @ Gretna Street,PINE MOUNTAIN RD,,510082.7615,6956151.213,-27.51830704,153.1020974,MANSFIELD,2 - Intermediate,Y,Easy,Easy,Easy,,510082.7615,6956151.213
3365,3365,2660,Bennetts Bushland - 29,BENNETTS RD,,506491.2292,6960648.364,-27.47772894,153.0657057,NORMAN PARK,4 - Regular,N,Hard,Easy,Easy,,506491.2292,6960648.364
3366,3366,2662,Morningside Wickham Street,WICKHAM ST,,507163.1891,6961183.414,-27.47289514,153.0725043,MORNINGSIDE,3 - Regular with seat,N,Hard,Easy,Easy,,507163.1891,6961183.414
3367,3367,2663,Morningside Wickham Street,WICKHAM ST,,507174.5513,6961175.35,-27.47296789,153.0726193,MORNINGSIDE,2 - Intermediate,Y,Easy,Easy,Easy,9/30/2022 12:00:00 AM,507174.5513,6961175.35
3368,3368,2665,Richmond Road - 57,RICHMOND RD,,507728.1914,6961261.968,-27.47218287,153.0782226,MORNINGSIDE,5 - District,N,Hard,Easy,Easy,,507728.1914,6961261.968
3369,3369,2666,Richmond Road - 58,RICHMOND RD,,507958.2,6961210.1,-27.4726498,153.080551,MORNINGSIDE,5 - District,N,Hard,Medium,Hard,,507958.2,6961210.1
3370,3370,2671,Richmond East Richmond Road,LEILANI CT,,508838.2946,6961065.765,-27.47394741,153.0894602,CARINA,2 - Intermediate,N,Hard,Easy,Easy,,508838.2946,6961065.765
3371,3371,2673,Wickfield St - 49,WICKFIELD ST,,502251.6588,6978205.199,-27.31923804,153.0227593,BRACKEN RIDGE,4 - Regular,N,Hard,Easy,Easy,,502251.6588,6978205.199
3372,3372,2675,Morningside East Richmond Road,RICHMOND RD,,507608.0758,6961293.305,-27.47190064,153.0770066,MORNINGSIDE,2 - Intermediate,N,Hard,Easy,Easy,,507608.0758,6961293.305
3373,3373,2679,Bennetts Road - 20,WYNNUM RD,,506398.3284,6961099.301,-27.47365833,153.0647629,MORNINGSIDE,5 - District,N,Easy,Medium,Medium,,506398.3284,6961099.301
3374,3374,2682,Goulburn Street - 23,RIDING RD,,506287.2,6961559.6,-27.46950328,153.0636357,HAWTHORNE,3 - Regular with seat,Y,Easy,Medium,Easy,8/5/2022 0:00,506287.2,6961559.6
3375,3375,2687,Miles Street - 24,RIDING RD,,506361.3276,6961859.457,-27.46679583,153.0643844,HAWTHORNE,4 - Regular,N,Hard,Easy,Easy,,506361.3276,6961859.457
3376,3376,2688,Goulburn Street - 23,RIDING RD,,506336.7,6961657.4,-27.46862011,153.0641362,HAWTHORNE,3 - Regular with seat,N,Hard,Easy,Easy,,506336.7,6961657.4
3377,3377,2693,Morningside Park - 27,THYNNE RD,,506954.0568,6961790.307,-27.46741721,153.070384,MORNINGSIDE,3 - Regular with seat,N,Hard,Easy,Easy,,506954.0568,6961790.307
3378,3378,2702,Norman Crescent - 19,WYNNUM RD,,505452.3256,6961019.528,-27.47438264,153.055188,NORMAN PARK,4 - Regular,Y,Easy,Medium,Medium,3/23/2023 12:00:00 AM,505452.3256,6961019.528
3379,3379,2704,Norman Creek Bridge - 17,WYNNUM RD,,505125.5067,6960854.095,-27.47587744,153.0518807,NORMAN PARK,2 - Intermediate,N,Hard,Easy,Easy,,505125.5067,6960854.095
3380,3380,2706,Anglican Ch Grammar School - District Stop,OAKLANDS PDE,,505034.5081,6960137.321,-27.4823488,153.0509626,EAST BRISBANE,5 - District,Y,Medium,Medium,Hard,,505034.5081,6960137.321
3381,3381,2708,Norman Creek Bridge - 17,WYNNUM RD,,505014.57,6960828.793,-27.47610628,153.0507579,NORMAN PARK,3 - Regular with seat,N,Hard,Easy,Easy,,505014.57,6960828.793
3382,3382,2712,Lourdes Hill - 21A,HAWTHORNE RD,,505827.508,6961542.142,-27.46966294,153.0589831,HAWTHORNE,4 - Regular,Y,Easy,Medium,Easy,8/5/2022 0:00,505827.508,6961542.142
3383,3383,2713,Forbes Street - 21B,HAWTHORNE RD,,505871.1214,6961843.73,-27.46694002,153.059423,HAWTHORNE,3 - Regular with seat,Y,Hard,Easy,Easy,,505871.1214,6961843.73
3384,3384,2714,Glen Ross - Bellwood - 54,GLEN ROSS RD,,494691.5992,6952214.333,-27.55387588,152.9462301,SINNAMON PARK,4 - Regular,N,Hard,Easy,Easy,,494691.5992,6952214.333
3385,3385,2715,Graceville Uniting Church - 49,OXLEY RD,,497928.2953,6955950.944,-27.52015094,152.9790217,GRACEVILLE,2 - Intermediate,Y,Easy,Medium,Easy,11/19/2019 12:00:00 AM,497928.2953,6955950.944
3386,3386,2740,Forbes Street - 21B,HAWTHORNE RD,,505896.0019,6961910.19,-27.46633991,153.0596745,HAWTHORNE,2 - Intermediate,Y,Easy,Easy,Medium,5/16/2018 12:00:00 AM,505896.0019,6961910.19
3387,3387,2745,Marsh Street - 62,MARSH ST,,508743.1356,6961279.524,-27.47201822,153.0884954,CANNON HILL,2 - Intermediate,Y,Easy,Easy,Easy,9/30/2022 12:00:00 AM,508743.1356,6961279.524
3388,3388,2749,Delsie Street - 64,DELSIE ST,,509143.5541,6961208.598,-27.4726559,153.0925489,CANNON HILL,3 - Regular with seat,N,Hard,Easy,Easy,,509143.5541,6961208.598
3389,3389,2751,Dorothea Street - 65,DOROTHEA ST,,509172.2502,6961055.732,-27.47403578,153.0928405,CANNON HILL,3 - Regular with seat,Y,Easy,Hard,Medium,10/18/2017 12:00:00 AM,509172.2502,6961055.732
3390,3390,2752,Dorothea Street - 65,DOROTHEA ST,,509160.4217,6961036.8,-27.47420677,153.0927209,CANNON HILL,3 - Regular with seat,Y,Easy,Hard,Medium,10/14/2016 12:00:00 AM,509160.4217,6961036.8
3391,3391,2755,DARCY / MAYFAIR,DARCY RD,,509376.8495,6960111.079,-27.48256268,153.0949187,CARINA,5 - District,Y,Medium,Hard,Hard,,509376.8495,6960111.079
3392,3392,2756,DARCY / MADISON,DARCY RD,,508836.5607,6960197.654,-27.48178471,153.0894489,CARINA,5 - District,N,Hard,Easy,Hard,,508836.5607,6960197.654
3393,3393,2763,Harris Street - 22a,HARRIS ST,,505755.1365,6962165.302,-27.46403736,153.0582476,HAWTHORNE,2 - Intermediate,Y,Easy,Easy,Easy,8/27/2019 12:00:00 AM,505755.1365,6962165.302
3394,3394,2765,Barton Street - 22B,LINDSAY ST,,505702.0733,6962439.775,-27.46155965,153.0577093,HAWTHORNE,2 - Intermediate,Y,Easy,Easy,Easy,8/5/2022 0:00,505702.0733,6962439.775
3395,3395,2766,Virginia Avenue - 23,LINDSAY ST,,505523.362,6962454.956,-27.46142333,153.0559005,HAWTHORNE,2 - Intermediate,Y,Hard,Easy,Easy,,505523.362,6962454.956
3396,3396,2768,Gordon/Elliott - 24,GORDON ST,,505369.9,6962639.8,-27.45975517,153.0543465,HAWTHORNE,2 - Intermediate,Y,Medium,Easy,Easy,10/20/2017 12:00:00 AM,505369.9,6962639.8
3397,3397,2769,Hawthorne Ferry,GORDON ST,,505358.5642,6962505.507,-27.46096761,153.0542324,HAWTHORNE,3 - Regular with seat,Y,Easy,Easy,Easy,8/5/2022 0:00,505358.5642,6962505.507
3398,3398,2770,Lindsay Street - 23A,LINDSAY ST,,505396.5335,6962475.703,-27.46123653,153.0546168,HAWTHORNE,2 - Intermediate,N,Hard,Easy,Easy,,505396.5335,6962475.703
3399,3399,2772,Blackheath Avenue - 25/26,BLACKHEATH AVE,,505559.638,6962768.353,-27.45859384,153.0562662,HAWTHORNE,3 - Regular with seat,Y,Hard,Easy,Easy,,505559.638,6962768.353
3400,3400,2775,Leura Avenue - 27,LEURA AVE,,505646.2825,6962878.727,-27.45759702,153.0571426,HAWTHORNE,4 - Regular,N,Hard,Easy,Easy,,505646.2825,6962878.727
3401,3401,2777,Leura Avenue - 27,LEURA AVE,,505674.2294,6962928.516,-27.45714741,153.0574252,BULIMBA,3 - Regular with seat,N,Hard,Easy,Easy,,505674.2294,6962928.516
3402,3402,2779,Carr Street - 28,CARR ST,,505735,6963014.4,-27.45637179,153.0580398,BULIMBA,2 - Intermediate,N,Hard,Easy,Easy,,505735,6963014.4
3403,3403,2780,Smallman Street - 29,SMALLMAN ST,,505782.3181,6963083.067,-27.45575167,153.0585183,BULIMBA,4 - Regular,Y,Easy,Easy,Easy,8/5/2022 0:00,505782.3181,6963083.067
3404,3404,2781,Smallman Street - 29,CARR ST,,505787.0209,6963055.126,-27.4560039,153.0585661,BULIMBA,2 - Intermediate,Y,Easy,Easy,Easy,8/5/2022 0:00,505787.0209,6963055.126
3405,3405,2782,Eton Street - 30,SMALLMAN ST,,505826.2171,6963329.076,-27.45353051,153.0589614,BULIMBA,4 - Regular,N,Hard,Easy,Easy,,505826.2171,6963329.076
3406,3406,2784,Wambool Street - 31,OXFORD ST,,505861.521,6963548.926,-27.45154555,153.0593176,BULIMBA,2 - Intermediate,Y,Easy,Easy,Easy,,505861.521,6963548.926
3407,3407,2792,Riding Road - 34/42,RIDING RD,,506288.6085,6963132.49,-27.45530323,153.0636418,BALMORAL,3 - Regular with seat,Y,Hard,Easy,Easy,,506288.6085,6963132.49
3408,3408,2793,Main Avenue - 33/43,RIDING RD,,506271.3,6962863.9,-27.45772814,153.0634681,BALMORAL,2 - Intermediate,N,Hard,Easy,Easy,,506271.3,6962863.9
3409,3409,2794,Victoria Street - 32/44,RIDING RD,,506251.0303,6962667.579,-27.45950062,153.0632639,BALMORAL,2 - Intermediate,Y,Easy,Easy,Easy,6/28/2019 12:00:00 AM,506251.0303,6962667.579
3410,3410,2798,Hawthorn Park - 30/25,RIDING RD,,506333.0158,6962086.71,-27.46474432,153.0640967,HAWTHORNE,3 - Regular with seat,Y,Easy,Easy,Easy,3/12/2018 0:00,506333.0158,6962086.71
3411,3411,2800,Victoria Street - 32/44,RIDING RD,,506239.1529,6962697.458,-27.45923093,153.0631436,BALMORAL,2 - Intermediate,Y,Easy,Easy,Easy,9/30/2022 12:00:00 AM,506239.1529,6962697.458
3412,3412,2803,Bulimba Memorial Park - 32,OXFORD ST,,505599.6404,6963607.238,-27.45102022,153.0566672,BULIMBA,3 - Regular with seat,N,Hard,Easy,Easy,,505599.6404,6963607.238
3413,3413,2805,Brisbane Street - 35,BRISBANE ST,,505518.6615,6963975.861,-27.44769261,153.055846,BULIMBA,3 - Regular with seat,N,Hard,Easy,Easy,,505518.6615,6963975.861
3414,3414,2809,Bulimba Ferry - 33,OXFORD ST,,505282.0992,6963658.299,-27.4505605,153.0534535,BULIMBA,3 - Regular with seat,N,Hard,Easy,Easy,,505282.0992,6963658.299
3415,3415,2811,Bulimba Street - 36,BULIMBA ST,,505598.5304,6964077.037,-27.44677886,153.0566538,BULIMBA,2 - Intermediate,Y,Easy,Easy,Easy,4/24/2017 12:00:00 AM,505598.5304,6964077.037
3416,3416,2813,Princess Street - 37,HENDERSON ST,,505885.8005,6964045.468,-27.44706266,153.0595609,BULIMBA,2 - Intermediate,N,Easy,Easy,Hard,,505885.8005,6964045.468
3417,3417,2814,Princess Street - 37,HENDERSON ST,,505854.0467,6964035.994,-27.44714833,153.0592396,BULIMBA,3 - Regular with seat,Y,Easy,Hard,Easy,4/24/2017 12:00:00 AM,505854.0467,6964035.994
3418,3418,2815,Pine Street - 38A,HENDERSON ST,,506097.6327,6964010.85,-27.44737426,153.0617047,BULIMBA,3 - Regular with seat,Y,Hard,Easy,Easy,,506097.6327,6964010.85
3419,3419,2816,Pine Street - 38A,HENDERSON ST,,506070.0222,6964001.313,-27.44746049,153.0614254,BULIMBA,3 - Regular with seat,Y,Easy,Easy,Easy,4/24/2017 12:00:00 AM,506070.0222,6964001.313
3420,3420,2821,Tennyson Street - 40B,COWPER ST,,506002.1906,6964327.295,-27.44451782,153.0607373,BULIMBA,3 - Regular with seat,Y,Hard,Easy,Easy,,506002.1906,6964327.295
3421,3421,2833,Taylor Street - 35,LYTTON RD,,506774.0519,6963695.699,-27.45021625,153.0685515,BULIMBA,3 - Regular with seat,Y,Easy,Easy,Easy,3/10/2023 0:00,506774.0519,6963695.699
